id_demand_elec_generated,time_stamp,rto_id,rto_full_name,demand_mwh,mwh_ng,mwh_nuc,mwh_wnd,mwh_sun,mwh_col,mwh_wat,mwh_oil,mwh_oth
DFCISO20230109-22AGG,2023-01-09 22:00:00,CISO,California Independent System Operator,25993,11709,2252,1832,2816,3,2383,78,-384
DFCISO20230109-23AGG,2023-01-09 23:00:00,CISO,California Independent System Operator,25551,11819,2252,1555,1905,3,2371,78,219
DFCISO20230110-00AGG,2023-01-10 00:00:00,CISO,California Independent System Operator,25506,12619,2251,1295,1302,3,2609,78,-37
DFCISO20230110-01AGG,2023-01-10 01:00:00,CISO,California Independent System Operator,25913,12955,2251,1708,216,3,2788,78,658
DFCISO20230110-02AGG,2023-01-10 02:00:00,CISO,California Independent System Operator,26785,13048,2252,1877,-39,3,3073,77,970
DFCISO20230110-03AGG,2023-01-10 03:00:00,CISO,California Independent System Operator,27985,12872,2253,2113,-41,3,2881,76,925
DFCISO20230110-04AGG,2023-01-10 04:00:00,CISO,California Independent System Operator,27911,12390,2253,2303,-41,3,3036,76,612
DFCISO20230110-05AGG,2023-01-10 05:00:00,CISO,California Independent System Operator,27314,12488,2253,2221,-41,3,2901,76,264
DFCISO20230110-06AGG,2023-01-10 06:00:00,CISO,California Independent System Operator,26570,12182,2253,2510,-42,3,2892,74,-234
DFCISO20230110-07AGG,2023-01-10 07:00:00,CISO,California Independent System Operator,25712,11295,2252,2750,-43,3,2816,75,-201
DFCISO20230110-08AGG,2023-01-10 08:00:00,CISO,California Independent System Operator,24208,10486,2253,2655,-42,3,2509,75,-299
DFCISO20230110-09AGG,2023-01-10 09:00:00,CISO,California Independent System Operator,22770,10328,2254,2540,-43,3,2067,76,-414
DFCISO20230110-10AGG,2023-01-10 10:00:00,CISO,California Independent System Operator,22130,9522,2255,2521,-43,3,2010,78,-657
DFCISO20230110-11AGG,2023-01-10 11:00:00,CISO,California Independent System Operator,21528,9293,2254,3007,-43,3,1971,77,-1020
DFCISO20230110-12AGG,2023-01-10 12:00:00,CISO,California Independent System Operator,21162,8748,2254,3576,-43,3,1951,79,-589
DFCISO20230110-13AGG,2023-01-10 13:00:00,CISO,California Independent System Operator,20912,9000,2254,3573,-43,3,1958,76,-516
DFCISO20230110-14AGG,2023-01-10 14:00:00,CISO,California Independent System Operator,21231,9944,2254,3495,-29,4,2027,79,25
DFCISO20230110-15AGG,2023-01-10 15:00:00,CISO,California Independent System Operator,22155,11006,2254,3240,-20,4,2486,78,596
DFCISO20230110-16AGG,2023-01-10 16:00:00,CISO,California Independent System Operator,23913,11301,2254,3323,843,3,2718,78,399
DFCISO20230110-17AGG,2023-01-10 17:00:00,CISO,California Independent System Operator,25578,10841,2255,3690,3554,3,2813,79,-290
DFCISO20230110-18AGG,2023-01-10 18:00:00,CISO,California Independent System Operator,26361,10120,2254,3665,5652,3,2705,78,-827
DFCISO20230110-19AGG,2023-01-10 19:00:00,CISO,California Independent System Operator,26603,9243,2254,4098,5690,3,2531,78,-643
DFCISO20230110-20AGG,2023-01-10 20:00:00,CISO,California Independent System Operator,26430,9084,2255,3878,6547,6,2470,79,-969
DFCISO20230110-21AGG,2023-01-10 21:00:00,CISO,California Independent System Operator,26488,9323,2253,3747,7117,5,2458,80,-1119
DFCISO20230110-22AGG,2023-01-10 22:00:00,CISO,California Independent System Operator,26615,9371,2252,3877,6624,5,2295,69,-953
DFCISO20230110-23AGG,2023-01-10 23:00:00,CISO,California Independent System Operator,26207,8911,2254,3579,5879,3,2616,33,-85
DFCISO20230111-00AGG,2023-01-11 00:00:00,CISO,California Independent System Operator,25524,9428,2253,3574,3653,4,2797,-3,140
DFCISO20230111-01AGG,2023-01-11 01:00:00,CISO,California Independent System Operator,25670,11042,2252,3128,524,4,2836,4,1079
DFCISO20230111-02AGG,2023-01-11 02:00:00,CISO,California Independent System Operator,26579,11904,2251,3064,-21,4,3032,36,1728
DFCISO20230111-03AGG,2023-01-11 03:00:00,CISO,California Independent System Operator,28332,12336,2249,2864,-18,4,3082,73,1355
DFCISO20230111-04AGG,2023-01-11 04:00:00,CISO,California Independent System Operator,28445,12820,2249,2763,-20,6,2722,79,1042
DFCISO20230111-05AGG,2023-01-11 05:00:00,CISO,California Independent System Operator,27840,12785,2250,2862,-21,6,2671,80,453
DFCISO20230111-06AGG,2023-01-11 06:00:00,CISO,California Independent System Operator,27229,12109,2249,2986,-22,5,2637,79,104
DFCISO20230111-07AGG,2023-01-11 07:00:00,CISO,California Independent System Operator,26229,11431,2248,2476,-23,5,2548,78,102
DFCISO20230111-08AGG,2023-01-11 08:00:00,CISO,California Independent System Operator,24734,10838,2249,2400,-23,6,2151,76,-164
DFCISO20230111-09AGG,2023-01-11 09:00:00,CISO,California Independent System Operator,23699,10369,2249,2193,-30,5,2116,79,-115
DFCISO20230111-10AGG,2023-01-11 10:00:00,CISO,California Independent System Operator,22746,9484,2249,2069,-44,6,2087,79,-139
DFCISO20230111-11AGG,2023-01-11 11:00:00,CISO,California Independent System Operator,22023,9712,2251,1917,-44,6,2102,80,-643
DFCISO20230111-12AGG,2023-01-11 12:00:00,CISO,California Independent System Operator,21942,9851,2252,1585,-44,6,2102,79,-502
DFCISO20230111-13AGG,2023-01-11 13:00:00,CISO,California Independent System Operator,21733,10408,2253,1398,-44,6,2117,80,-10
DFCISO20230111-14AGG,2023-01-11 14:00:00,CISO,California Independent System Operator,21918,11644,2252,1257,-45,5,2184,80,600
DFCISO20230111-15AGG,2023-01-11 15:00:00,CISO,California Independent System Operator,23271,12528,2254,1228,-30,4,2194,79,1461
DFCISO20230111-16AGG,2023-01-11 16:00:00,CISO,California Independent System Operator,25796,12343,2255,1114,1243,3,2238,77,1179
DFCISO20230111-17AGG,2023-01-11 17:00:00,CISO,California Independent System Operator,27246,11314,2255,1139,3946,3,2205,81,606
DFCISO20230111-18AGG,2023-01-11 18:00:00,CISO,California Independent System Operator,27408,11044,2255,1174,6074,5,2076,81,-497
DFCISO20230111-19AGG,2023-01-11 19:00:00,CISO,California Independent System Operator,27809,10240,2256,951,6406,5,2334,81,-531
DFCISO20230111-20AGG,2023-01-11 20:00:00,CISO,California Independent System Operator,26842,10142,2256,816,5710,5,2350,80,-590
DFCISO20230111-21AGG,2023-01-11 21:00:00,CISO,California Independent System Operator,26005,10112,2255,798,5611,5,2427,80,-706
DFCISO20230111-22AGG,2023-01-11 22:00:00,CISO,California Independent System Operator,25732,9971,2255,1072,5092,6,2458,78,-754
DFCISO20230111-23AGG,2023-01-11 23:00:00,CISO,California Independent System Operator,25622,10474,2256,1243,4328,6,2481,78,-758
DFCISO20230112-00AGG,2023-01-12 00:00:00,CISO,California Independent System Operator,25832,11217,2253,1240,2722,6,2613,77,-313
DFCISO20230112-01AGG,2023-01-12 01:00:00,CISO,California Independent System Operator,26276,12754,2253,1380,563,6,2746,76,482
DFCISO20230112-02AGG,2023-01-12 02:00:00,CISO,California Independent System Operator,27587,13032,2254,1547,-35,5,3103,75,1361
DFCISO20230112-03AGG,2023-01-12 03:00:00,CISO,California Independent System Operator,28995,13122,2253,1555,-44,5,3189,77,1238
DFCISO20230112-04AGG,2023-01-12 04:00:00,CISO,California Independent System Operator,29009,12850,2252,1552,-48,5,3359,77,622
DFCISO20230112-05AGG,2023-01-12 05:00:00,CISO,California Independent System Operator,28513,12541,2252,1601,-49,4,3270,79,428
DFCISO20230112-06AGG,2023-01-12 06:00:00,CISO,California Independent System Operator,27804,12570,2253,1525,-49,4,3071,78,-7
DFCISO20230112-07AGG,2023-01-12 07:00:00,CISO,California Independent System Operator,26914,11705,2252,1428,-49,4,3055,76,-75
DFCISO20230112-08AGG,2023-01-12 08:00:00,CISO,California Independent System Operator,25239,10771,2253,1292,-49,4,2713,77,-149
DFCISO20230112-09AGG,2023-01-12 09:00:00,CISO,California Independent System Operator,23960,10387,2253,1182,-50,4,2353,78,-205
DFCISO20230112-10AGG,2023-01-12 10:00:00,CISO,California Independent System Operator,23536,9549,2252,1221,-50,4,2320,78,-408
DFCISO20230112-11AGG,2023-01-12 11:00:00,CISO,California Independent System Operator,22918,9539,2252,1172,-50,5,2272,78,-592
DFCISO20230112-12AGG,2023-01-12 12:00:00,CISO,California Independent System Operator,22608,10028,2252,1103,-50,5,1943,79,-438
DFCISO20230112-13AGG,2023-01-12 13:00:00,CISO,California Independent System Operator,22365,10323,2252,941,-51,5,1905,78,52
DFCISO20230112-14AGG,2023-01-12 14:00:00,CISO,California Independent System Operator,22280,10627,2251,1006,-52,5,2499,78,483
DFCISO20230112-15AGG,2023-01-12 15:00:00,CISO,California Independent System Operator,22992,10887,2252,1039,-34,5,2892,78,1580
DFCISO20230112-16AGG,2023-01-12 16:00:00,CISO,California Independent System Operator,25003,10404,2252,1022,1742,5,2842,78,948
DFCISO20230112-17AGG,2023-01-12 17:00:00,CISO,California Independent System Operator,26112,9234,2252,991,5126,4,2988,79,-648
DFCISO20230112-18AGG,2023-01-12 18:00:00,CISO,California Independent System Operator,25882,8444,2252,870,7140,4,2809,79,-1295
DFCISO20230112-19AGG,2023-01-12 19:00:00,CISO,California Independent System Operator,25433,8360,2253,880,8006,4,2492,78,-1866
DFCISO20230112-20AGG,2023-01-12 20:00:00,CISO,California Independent System Operator,24534,8449,2253,952,8288,4,2348,77,-1839
DFCISO20230112-21AGG,2023-01-12 21:00:00,CISO,California Independent System Operator,23739,8626,2253,940,7638,5,2103,77,-1497
DFCISO20230112-22AGG,2023-01-12 22:00:00,CISO,California Independent System Operator,23295,8286,2253,818,6653,5,1688,78,-698
DFCISO20230112-23AGG,2023-01-12 23:00:00,CISO,California Independent System Operator,23162,7502,2254,705,5512,5,2056,79,62
DFCISO20230113-00AGG,2023-01-13 00:00:00,CISO,California Independent System Operator,22649,9204,2254,582,2961,5,2609,79,-53
DFCISO20230113-01AGG,2023-01-13 01:00:00,CISO,California Independent System Operator,23546,10649,2254,691,611,4,3151,77,886
DFCISO20230113-02AGG,2023-01-13 02:00:00,CISO,California Independent System Operator,24960,11060,2254,733,-16,3,2820,78,1552
DFCISO20230113-03AGG,2023-01-13 03:00:00,CISO,California Independent System Operator,26848,10893,2254,756,-26,4,3004,79,1471
DFCISO20230113-04AGG,2023-01-13 04:00:00,CISO,California Independent System Operator,27194,11029,2252,744,-35,4,3475,78,1076
DFCISO20230113-05AGG,2023-01-13 05:00:00,CISO,California Independent System Operator,26602,11005,2252,696,-39,4,3183,77,441
DFCISO20230113-06AGG,2023-01-13 06:00:00,CISO,California Independent System Operator,25944,10636,2251,625,-38,3,2937,79,173
DFCISO20230113-07AGG,2023-01-13 07:00:00,CISO,California Independent System Operator,25164,10465,2250,744,-39,4,2424,78,5
DFCISO20230113-08AGG,2023-01-13 08:00:00,CISO,California Independent System Operator,23922,9968,2251,716,-39,4,2086,78,-322
DFCISO20230113-09AGG,2023-01-13 09:00:00,CISO,California Independent System Operator,22890,9248,2251,583,-39,4,1900,79,-391
DFCISO20230113-10AGG,2023-01-13 10:00:00,CISO,California Independent System Operator,21978,8940,2250,542,-39,4,1904,79,-556
DFCISO20230113-11AGG,2023-01-13 11:00:00,CISO,California Independent System Operator,21391,8325,2249,472,-39,4,1874,79,-476
DFCISO20230113-12AGG,2023-01-13 12:00:00,CISO,California Independent System Operator,20895,7467,2249,473,-40,4,1871,79,-79
DFCISO20230113-13AGG,2023-01-13 13:00:00,CISO,California Independent System Operator,20451,7911,2250,492,-40,4,1935,79,51
DFCISO20230113-14AGG,2023-01-13 14:00:00,CISO,California Independent System Operator,20885,8658,2249,486,-40,4,2167,79,656
DFCISO20230113-15AGG,2023-01-13 15:00:00,CISO,California Independent System Operator,22014,8882,2248,640,-20,4,2630,79,1395
DFCISO20230113-16AGG,2023-01-13 16:00:00,CISO,California Independent System Operator,24195,9340,2248,723,973,4,2723,78,1089
DFCISO20230113-17AGG,2023-01-13 17:00:00,CISO,California Independent System Operator,25633,8976,2248,768,3328,5,2284,80,-9
DFCISO20230113-18AGG,2023-01-13 18:00:00,CISO,California Independent System Operator,25618,8373,2245,694,5500,5,2235,79,-419
DFCISO20230113-19AGG,2023-01-13 19:00:00,CISO,California Independent System Operator,25420,8914,2245,565,6634,4,2172,79,-1039
DFCISO20230113-20AGG,2023-01-13 20:00:00,CISO,California Independent System Operator,25451,9187,2246,639,6048,4,2086,79,-1402
DFCISO20230113-21AGG,2023-01-13 21:00:00,CISO,California Independent System Operator,25505,9528,2246,632,6216,3,2009,79,-1684
DFCISO20230113-22AGG,2023-01-13 22:00:00,CISO,California Independent System Operator,25548,9033,2246,654,5537,3,2061,79,-957
DFCISO20230113-23AGG,2023-01-13 23:00:00,CISO,California Independent System Operator,24673,9003,2246,629,4421,3,2144,79,-333
DFCISO20230114-00AGG,2023-01-14 00:00:00,CISO,California Independent System Operator,24288,9153,2246,520,2703,4,2346,78,62
DFCISO20230114-01AGG,2023-01-14 01:00:00,CISO,California Independent System Operator,24376,9496,2247,678,579,4,2757,78,1212
DFCISO20230114-02AGG,2023-01-14 02:00:00,CISO,California Independent System Operator,25253,9578,2245,779,-25,3,2822,78,1990
DFCISO20230114-03AGG,2023-01-14 03:00:00,CISO,California Independent System Operator,27112,9431,2245,655,-33,3,2926,78,1692
DFCISO20230114-04AGG,2023-01-14 04:00:00,CISO,California Independent System Operator,26910,9327,2245,731,-38,3,3113,78,1263
DFCISO20230114-05AGG,2023-01-14 05:00:00,CISO,California Independent System Operator,26400,9123,2247,748,-41,3,2983,79,897
DFCISO20230114-06AGG,2023-01-14 06:00:00,CISO,California Independent System Operator,25703,9527,2246,787,-41,3,2946,79,416
DFCISO20230114-07AGG,2023-01-14 07:00:00,CISO,California Independent System Operator,25058,9786,2247,939,-41,2,2909,79,46
DFCISO20230114-08AGG,2023-01-14 08:00:00,CISO,California Independent System Operator,23704,8127,2248,900,-41,2,2605,79,132
DFCISO20230114-09AGG,2023-01-14 09:00:00,CISO,California Independent System Operator,22239,8969,2249,994,-41,3,2225,79,-6
DFCISO20230114-10AGG,2023-01-14 10:00:00,CISO,California Independent System Operator,21662,7982,2248,1178,-41,3,2089,80,-116
DFCISO20230114-11AGG,2023-01-14 11:00:00,CISO,California Independent System Operator,21039,7858,2248,1376,-42,2,2053,79,-280
DFCISO20230114-12AGG,2023-01-14 12:00:00,CISO,California Independent System Operator,20473,7534,2249,1338,-42,2,1989,79,-379
DFCISO20230114-13AGG,2023-01-14 13:00:00,CISO,California Independent System Operator,20195,7541,2249,1281,-42,3,2030,79,-196
DFCISO20230114-14AGG,2023-01-14 14:00:00,CISO,California Independent System Operator,20159,7802,2249,1512,-42,3,2187,79,-168
DFCISO20230114-15AGG,2023-01-14 15:00:00,CISO,California Independent System Operator,20620,8376,2248,1769,-39,4,2150,79,-36
DFCISO20230114-16AGG,2023-01-14 16:00:00,CISO,California Independent System Operator,21592,8533,2248,1661,284,5,2269,79,13
DFCISO20230114-17AGG,2023-01-14 17:00:00,CISO,California Independent System Operator,22032,8839,2248,1443,874,4,2149,78,406
DFCISO20230114-18AGG,2023-01-14 18:00:00,CISO,California Independent System Operator,22921,9126,2248,1358,1367,5,2189,78,563
DFCISO20230114-19AGG,2023-01-14 19:00:00,CISO,California Independent System Operator,23779,9257,2247,1355,1806,5,1973,78,192
DFCISO20230114-20AGG,2023-01-14 20:00:00,CISO,California Independent System Operator,24211,8809,2249,1606,2019,5,1866,78,62
DFCISO20230114-21AGG,2023-01-14 21:00:00,CISO,California Independent System Operator,24181,8732,2249,2066,1568,6,1860,78,302
DFCISO20230114-22AGG,2023-01-14 22:00:00,CISO,California Independent System Operator,24230,8867,2249,2314,1522,6,1864,78,176
DFCISO20230114-23AGG,2023-01-14 23:00:00,CISO,California Independent System Operator,24672,9285,2250,2263,1099,4,1890,77,-76
DFCISO20230115-00AGG,2023-01-15 00:00:00,CISO,California Independent System Operator,24815,9859,2251,1955,621,3,2409,77,-314
DFCISO20230115-01AGG,2023-01-15 01:00:00,CISO,California Independent System Operator,25084,10837,2252,1764,121,3,2896,78,224
DFCISO20230115-02AGG,2023-01-15 02:00:00,CISO,California Independent System Operator,25467,11115,2252,1976,-45,3,3081,78,484
DFCISO20230115-03AGG,2023-01-15 03:00:00,CISO,California Independent System Operator,26613,10298,2251,2229,-42,3,3124,77,74
DFCISO20230115-04AGG,2023-01-15 04:00:00,CISO,California Independent System Operator,26265,10048,2251,2163,-42,3,3137,79,316
DFCISO20230115-05AGG,2023-01-15 05:00:00,CISO,California Independent System Operator,26069,10037,2252,2237,-42,4,2889,79,32
DFCISO20230115-06AGG,2023-01-15 06:00:00,CISO,California Independent System Operator,25374,9869,2251,2352,-42,4,3004,79,-97
DFCISO20230115-07AGG,2023-01-15 07:00:00,CISO,California Independent System Operator,24508,9493,2252,2563,-42,4,2910,80,-208
DFCISO20230115-08AGG,2023-01-15 08:00:00,CISO,California Independent System Operator,23456,8915,2253,2527,-42,4,2755,79,-256
DFCISO20230115-09AGG,2023-01-15 09:00:00,CISO,California Independent System Operator,22189,8668,2254,2587,-47,3,2361,79,-75
DFCISO20230115-10AGG,2023-01-15 10:00:00,CISO,California Independent System Operator,21152,8538,2253,2854,-49,3,2049,80,-86
DFCISO20230115-11AGG,2023-01-15 11:00:00,CISO,California Independent System Operator,20643,8369,2253,3164,-49,3,1996,79,-502
DFCISO20230115-12AGG,2023-01-15 12:00:00,CISO,California Independent System Operator,20379,8105,2254,2997,-50,4,1863,80,-153
DFCISO20230115-13AGG,2023-01-15 13:00:00,CISO,California Independent System Operator,19899,8454,2254,2977,-50,4,1625,80,-23
DFCISO20230115-14AGG,2023-01-15 14:00:00,CISO,California Independent System Operator,20032,8676,2252,2961,-50,3,1796,79,-20
DFCISO20230115-15AGG,2023-01-15 15:00:00,CISO,California Independent System Operator,20395,8261,2252,3268,-49,3,1855,79,-28
DFCISO20230115-16AGG,2023-01-15 16:00:00,CISO,California Independent System Operator,21132,7818,2252,3140,368,2,2146,79,247
DFCISO20230115-17AGG,2023-01-15 17:00:00,CISO,California Independent System Operator,21351,7057,2252,2724,1337,2,2143,78,577
DFCISO20230115-18AGG,2023-01-15 18:00:00,CISO,California Independent System Operator,22089,6981,2251,2401,2647,3,2070,79,39
DFCISO20230115-19AGG,2023-01-15 19:00:00,CISO,California Independent System Operator,22567,7577,2250,2271,4362,3,1982,79,-1048
DFCISO20230115-20AGG,2023-01-15 20:00:00,CISO,California Independent System Operator,22873,7546,2250,2204,4640,3,1890,79,-1171
DFCISO20230115-21AGG,2023-01-15 21:00:00,CISO,California Independent System Operator,22709,7558,2250,2248,3897,3,1927,79,-750
DFCISO20230115-22AGG,2023-01-15 22:00:00,CISO,California Independent System Operator,22679,7249,2250,2029,3172,3,1950,79,115
